subject_id,time_continuous,valence,arousal,gender,age,mean_optimism,mean_pessimism
term222,0.3652777777777778,3,-2,1,50,3,3
term213,0.3680555555555556,1,0,2,50,2,3
term228,0.36874999999999997,0,0,1,40,2,3
term222,0.37083333333333335,3,-3,1,50,3,3
term212,0.37152777777777773,-1,0,2,40,2,3
term210,0.37222222222222223,-1,-1,2,30,2,3
term222,0.375,3,-3,1,50,3,3
term226,0.375,1,1,2,40,2,3
term226,0.375,2,2,2,40,2,3
term237,0.375,0,1,1,40,2,3
term240,0.375,1,1,1,30,3,2
term258,0.3756944444444445,-3,2,2,30,2,3
term219,0.3756944444444445,-1,1,1,50,2,3
term221,0.3756944444444445,-4,4,2,50,3,2
term229,0.3756944444444445,1,-2,2,30,2,3
term210,0.3756944444444445,0,-1,2,30,2,3
term218,0.3756944444444445,0,1,1,50,2,2
term235,0.3763888888888889,2,-1,2,50,2,3
term236,0.3763888888888889,0,0,2,50,2,3
term234,0.3763888888888889,1,0,2,40,2,3
term260,0.3770833333333334,-4,4,2,30,2,3
term243,0.3770833333333334,3,-4,2,30,1,4
term223,0.37777777777777777,0,-2,1,30,2,3
term214,0.37847222222222227,3,-4,1,50,2,3
term225,0.37847222222222227,-4,4,2,40,4,1
term28,0.37916666666666665,-1,1,1,50,2,3
term232,0.37916666666666665,0,0,2,50,3,3
term25,0.37916666666666665,0,0,2,40,2,2
term233,0.38055555555555554,0,-2,1,30,2,3
term24,0.38125000000000003,2,0,1,50,2,3
term21,0.38125000000000003,0,2,1,30,2,3
term224,0.3819444444444444,1,-2,1,30,1,3
term22,0.3847222222222222,1,2,1,30,2,3
term26,0.3854166666666667,0,1,2,50,2,3
term244,0.3888888888888889,-1,1,1,50,2,3
term251,0.3909722222222222,0,-1,2,50,3,3
term258,0.3909722222222222,-2,2,2,30,2,3
term226,0.39166666666666666,-1,-1,2,40,2,3
term221,0.39166666666666666,-2,1,2,50,3,2
term28,0.39305555555555555,1,-1,1,50,2,3
term27,0.39375,3,-1,1,50,2,3
term228,0.39444444444444443,0,0,1,40,2,3
term254,0.3965277777777778,0,2,2,20,2,3
term257,0.3972222222222222,-2,-3,1,30,4,2
term247,0.39999999999999997,2,0,2,40,1,4
term28,0.40208333333333335,2,0,1,50,2,3
term234,0.40277777777777773,1,0,2,40,2,3
term23,0.40277777777777773,-1,-1,2,30,2,2
term241,0.40347222222222223,3,0,1,30,2,3
term219,0.40347222222222223,-2,-2,1,50,2,3
term26,0.40347222222222223,1,1,2,50,2,3
term259,0.4048611111111111,-1,2,2,50,2,3
term211,0.4069444444444445,-1,1,2,50,2,3
term245,0.4069444444444445,2,-1,1,30,2,3
term247,0.40972222222222227,2,0,2,40,1,4
term28,0.41111111111111115,1,-1,1,50,2,3
term230,0.41111111111111115,0,0,1,30,3,2
term240,0.41111111111111115,-1,1,1,30,3,2
term226,0.41250000000000003,-2,-2,2,40,2,3
term249,0.4145833333333333,3,0,2,40,3,2
term252,0.4166666666666667,-3,3,1,50,3,4
term223,0.4166666666666667,1,2,1,30,2,3
term245,0.41805555555555557,2,2,1,30,2,3
term247,0.41875,2,0,2,40,1,4
term234,0.41944444444444445,1,-1,2,40,2,3
term250,0.4201388888888889,1,2,1,30,2,2
term218,0.4201388888888889,-3,2,1,50,2,2
term226,0.4215277777777778,-2,-1,2,40,2,3
term28,0.4215277777777778,-2,1,1,50,2,3
term214,0.4236111111111111,-1,1,1,50,2,3
term219,0.42430555555555555,0,2,1,50,2,3
term225,0.425,-4,1,2,40,4,1
term217,0.42569444444444443,4,-2,1,50,3,1
term28,0.4263888888888889,2,2,1,50,2,3
term212,0.4270833333333333,0,0,2,40,2,3
term216,0.4284722222222222,3,-1,2,20,2,3
term221,0.4284722222222222,0,0,2,50,3,2
term27,0.4298611111111111,3,-3,1,50,2,3
term27,0.4305555555555556,2,-3,1,50,2,3
term244,0.4305555555555556,0,1,1,50,2,3
term226,0.43124999999999997,-3,-1,2,40,2,3
term217,0.43124999999999997,4,-3,1,50,3,1
term258,0.43124999999999997,-2,-4,2,30,2,3
term28,0.43263888888888885,-3,3,1,50,2,3
term233,0.43333333333333335,1,-1,1,30,2,3
term213,0.43402777777777773,-1,1,2,50,2,3
term231,0.4354166666666666,-2,2,2,40,1,4
term259,0.4354166666666666,-2,-2,2,50,2,3
term220,0.4375,-2,1,1,50,3,2
term220,0.4375,-2,2,1,50,3,2
term219,0.4375,-2,2,1,50,2,3
term240,0.4375,-1,-2,1,30,3,2
term222,0.4388888888888889,3,-2,1,50,3,3
term25,0.4395833333333334,1,0,2,40,2,2
term258,0.44027777777777777,-2,1,2,30,2,3
term233,0.44097222222222227,1,1,1,30,2,3
term230,0.44097222222222227,0,0,1,30,3,2
term226,0.44097222222222227,-2,-1,2,40,2,3
term237,0.44097222222222227,1,1,1,40,2,3
term210,0.44097222222222227,1,0,2,30,2,3
term241,0.44236111111111115,2,-1,1,30,2,3
term252,0.44375000000000003,-2,3,1,50,3,4
term226,0.4451388888888889,-2,-1,2,40,2,3
term27,0.4451388888888889,-2,2,1,50,2,3
term252,0.4458333333333333,-3,1,1,50,3,4
term234,0.4465277777777778,1,1,2,40,2,3
term229,0.4472222222222222,3,-2,2,30,2,3
term23,0.4472222222222222,-2,-3,2,30,2,2
term245,0.4472222222222222,3,1,1,30,2,3
term259,0.4486111111111111,-2,-1,2,50,2,3
term250,0.4486111111111111,1,1,1,30,2,2
term221,0.44930555555555557,-4,4,2,50,3,2
term248,0.45,0,1,1,40,2,3
term236,0.45208333333333334,0,3,2,50,2,3
term231,0.4527777777777778,2,2,2,40,1,4
term24,0.4534722222222222,3,-1,1,50,2,3
term28,0.45416666666666666,2,2,1,50,2,3
term247,0.45555555555555555,3,0,2,40,1,4
term211,0.45625,0,0,2,50,2,3
term227,0.45625,-3,-3,1,30,3,2
term260,0.4576388888888889,-2,-4,2,30,2,3
term27,0.4597222222222222,-2,2,1,50,2,3
term240,0.46249999999999997,-1,-1,1,30,3,2
term257,0.46388888888888885,-3,-2,1,30,4,2
term28,0.46388888888888885,1,1,1,50,2,3
term226,0.46458333333333335,-3,-2,2,40,2,3
term230,0.4666666666666666,0,0,1,30,3,2
term258,0.46875,-1,-4,2,30,2,3
term220,0.46875,-2,2,1,50,3,2
term26,0.46875,2,2,2,50,2,3
term223,0.46875,3,2,1,30,2,3
term221,0.4694444444444445,-4,4,2,50,3,2
term27,0.4708333333333334,3,2,1,50,2,3
term247,0.47291666666666665,2,0,2,40,1,4
term28,0.47361111111111115,1,2,1,50,2,3
term226,0.47430555555555554,-2,-2,2,40,2,3
term27,0.4784722222222222,-1,1,1,50,2,3
term245,0.4784722222222222,1,1,1,30,2,3
term224,0.4791666666666667,-2,2,1,30,1,3
term234,0.48125,2,0,2,40,2,3
term244,0.48125,-1,2,1,50,2,3
term28,0.48194444444444445,1,-1,1,50,2,3
term219,0.4826388888888889,-1,-1,1,50,2,3
term22,0.4840277777777778,1,2,1,30,2,3
term256,0.4840277777777778,-4,-1,2,30,2,3
term226,0.48541666666666666,-2,3,2,40,2,3
term230,0.48680555555555555,0,0,1,30,3,2
term259,0.48680555555555555,-1,-2,2,50,2,3
term252,0.4895833333333333,-2,1,1,50,3,4
term231,0.4902777777777778,-2,-1,2,40,1,4
term243,0.4902777777777778,2,-4,2,30,1,4
term228,0.4909722222222222,1,2,1,40,2,3
term25,0.4916666666666667,-1,-1,2,40,2,2
term244,0.4923611111111111,0,0,1,50,2,3
term227,0.4930555555555556,-2,-3,1,30,3,2
term27,0.49374999999999997,3,-1,1,50,2,3
term230,0.49444444444444446,0,0,1,30,3,2
term255,0.49583333333333335,0,-2,1,30,2,3
term234,0.49652777777777773,1,0,2,40,2,3
term211,0.4979166666666666,-2,2,2,50,2,3
term259,0.4993055555555555,2,-3,2,50,2,3
term247,0.5,3,0,2,40,1,4
term221,0.5020833333333333,-2,2,2,50,3,2
term260,0.5027777777777778,1,2,2,30,2,3
term244,0.5034722222222222,0,0,1,50,2,3
term248,0.5034722222222222,0,2,1,40,2,3
term236,0.5048611111111111,0,0,2,50,2,3
term252,0.5055555555555555,-2,2,1,50,3,4
term27,0.5069444444444444,3,-2,1,50,2,3
term235,0.5076388888888889,1,-2,2,50,2,3
term28,0.5083333333333333,1,2,1,50,2,3
term226,0.5104166666666666,-1,1,2,40,2,3
term27,0.5104166666666666,-3,1,1,50,2,3
term217,0.5111111111111112,4,-2,1,50,3,1
term249,0.5118055555555555,3,-1,2,40,3,2
term219,0.5125000000000001,-1,-3,1,50,2,3
term246,0.5152777777777778,1,-1,1,30,2,2
term240,0.5159722222222222,1,-1,1,30,3,2
term220,0.517361111111111,1,-1,1,50,3,2
term216,0.5180555555555556,2,-2,2,20,2,3
term243,0.5180555555555556,3,-4,2,30,1,4
term28,0.5187499999999999,2,2,1,50,2,3
term258,0.5187499999999999,4,1,2,30,2,3
term251,0.5194444444444445,0,-1,2,50,3,3
term225,0.5194444444444445,1,-1,2,40,4,1
term28,0.5215277777777778,1,1,1,50,2,3
term255,0.5222222222222223,2,1,1,30,2,3
term226,0.5229166666666667,-1,2,2,40,2,3
term227,0.525,-2,2,1,30,3,2
term246,0.5256944444444445,2,-2,1,30,2,2
term213,0.5263888888888889,-1,0,2,50,2,3
term255,0.5270833333333333,1,2,1,30,2,3
term234,0.5284722222222222,2,0,2,40,2,3
term247,0.5305555555555556,1,0,2,40,1,4
term218,0.5347222222222222,0,2,1,50,2,2
term226,0.5381944444444444,0,3,2,40,2,3
term28,0.5388888888888889,1,1,1,50,2,3
term212,0.5395833333333333,-2,1,2,40,2,3
term229,0.5423611111111112,2,0,2,30,2,3
term211,0.5430555555555555,2,-1,2,50,2,3
term247,0.5444444444444444,2,0,2,40,1,4
term233,0.5444444444444444,0,1,1,30,2,3
term222,0.545138888888889,3,-2,1,50,3,3
term249,0.5479166666666667,-2,0,2,40,3,2
term226,0.548611111111111,-1,1,2,40,2,3
term235,0.5513888888888888,2,-1,2,50,2,3
term236,0.5520833333333334,0,0,2,50,2,3
term28,0.5534722222222223,2,2,1,50,2,3
term27,0.5576388888888889,2,-2,1,50,2,3
term247,0.5604166666666667,2,0,2,40,1,4
term28,0.5604166666666667,2,3,1,50,2,3
term257,0.5611111111111111,-2,-3,1,30,4,2
term230,0.5611111111111111,0,0,1,30,3,2
term234,0.5618055555555556,1,-1,2,40,2,3
term27,0.5625,2,-1,1,50,2,3
term217,0.5631944444444444,4,-2,1,50,3,1
term226,0.5645833333333333,-1,1,2,40,2,3
term230,0.5652777777777778,0,0,1,30,3,2
term260,0.5652777777777778,-3,3,2,30,2,3
term24,0.5652777777777778,3,0,1,50,2,3
term237,0.5652777777777778,1,-2,1,40,2,3
term240,0.5652777777777778,0,-1,1,30,3,2
term235,0.5659722222222222,2,1,2,50,2,3
term25,0.5659722222222222,0,-1,2,40,2,2
term28,0.5673611111111111,1,1,1,50,2,3
term216,0.5680555555555555,1,1,2,20,2,3
term228,0.5680555555555555,1,1,1,40,2,3
term227,0.5680555555555555,-4,3,1,30,3,2
term234,0.5694444444444444,0,0,2,40,2,3
term224,0.5701388888888889,1,-2,1,30,1,3
term210,0.5708333333333333,1,0,2,30,2,3
term258,0.5715277777777777,-4,4,2,30,2,3
term255,0.5729166666666666,2,-2,1,30,2,3
term214,0.5736111111111112,3,-3,1,50,2,3
term217,0.5736111111111112,4,-2,1,50,3,1
term222,0.5743055555555555,-2,3,1,50,3,3
term211,0.5750000000000001,2,0,2,50,2,3
term25,0.576388888888889,-1,-1,2,40,2,2
term226,0.5770833333333333,0,-1,2,40,2,3
term244,0.5777777777777778,0,1,1,50,2,3
term249,0.5777777777777778,3,0,2,40,3,2
term251,0.5791666666666667,0,-1,2,50,3,3
term241,0.5805555555555556,-1,2,1,30,2,3
term243,0.5812499999999999,3,-4,2,30,1,4
term247,0.5812499999999999,2,0,2,40,1,4
term221,0.5833333333333334,-4,4,2,50,3,2
term211,0.5833333333333334,-1,1,2,50,2,3
term247,0.5847222222222223,2,0,2,40,1,4
term210,0.5847222222222223,-1,-1,2,30,2,3
term213,0.5854166666666667,0,1,2,50,2,3
term226,0.5861111111111111,0,-3,2,40,2,3
term245,0.5861111111111111,-3,1,1,30,2,3
term212,0.5875,-2,0,2,40,2,3
term220,0.5881944444444445,-2,2,1,50,3,2
term28,0.5895833333333333,-1,-1,1,50,2,3
term221,0.5930555555555556,-3,2,2,50,3,2
term226,0.5965277777777778,0,-1,2,40,2,3
term219,0.5972222222222222,0,2,1,50,2,3
term248,0.5986111111111111,-1,1,1,40,2,3
term231,0.6027777777777777,2,2,2,40,1,4
term225,0.6041666666666666,2,-2,2,40,4,1
term236,0.6048611111111112,0,0,2,50,2,3
term28,0.6055555555555555,2,2,1,50,2,3
term233,0.6055555555555555,-2,-1,1,30,2,3
term257,0.6131944444444445,-2,-2,1,30,4,2
term27,0.6138888888888888,-2,2,1,50,2,3
term218,0.6145833333333334,-1,1,1,50,2,2
term258,0.6152777777777778,1,-4,2,30,2,3
term28,0.6152777777777778,-1,0,1,50,2,3
term212,0.6166666666666667,-4,0,2,40,2,3
term28,0.6180555555555556,1,1,1,50,2,3
term244,0.6201388888888889,0,1,1,50,2,3
term211,0.6222222222222222,-1,1,2,50,2,3
term214,0.6229166666666667,3,-3,1,50,2,3
term238,0.6236111111111111,-2,-2,2,50,2,3
term256,0.6256944444444444,-1,0,2,30,2,3
term226,0.6263888888888889,2,1,2,40,2,3
term247,0.6277777777777778,1,0,2,40,1,4
term236,0.6291666666666667,0,1,2,50,2,3
term254,0.6298611111111111,2,3,2,20,2,3
term254,0.6298611111111111,4,3,2,20,2,3
term228,0.6333333333333333,2,-2,1,40,2,3
term259,0.6333333333333333,-2,-3,2,50,2,3
term219,0.6340277777777777,0,2,1,50,2,3
term213,0.6347222222222222,0,2,2,50,2,3
term252,0.6381944444444444,-1,1,1,50,3,4
term252,0.6381944444444444,-1,2,1,50,3,4
term227,0.6381944444444444,-1,1,1,30,3,2
term231,0.638888888888889,-2,1,2,40,1,4
term210,0.6430555555555556,-1,-1,2,30,2,3
term28,0.6472222222222223,1,1,1,50,2,3
term240,0.6472222222222223,-3,2,1,30,3,2
term223,0.6527777777777778,2,2,1,30,2,3
term244,0.6548611111111111,0,0,1,50,2,3
term211,0.65625,1,-1,2,50,2,3
term228,0.65625,0,2,1,40,2,3
term221,0.6583333333333333,-1,-1,2,50,3,2
term226,0.6597222222222222,2,1,2,40,2,3
term27,0.6604166666666667,-2,-1,1,50,2,3
term234,0.6625,-1,1,2,40,2,3
term246,0.6645833333333333,1,-3,1,30,2,2
term233,0.6652777777777777,-1,-1,1,30,2,3
term243,0.6652777777777777,3,-3,2,30,1,4
term259,0.6659722222222222,1,-3,2,50,2,3
term258,0.6659722222222222,1,-3,2,30,2,3
term230,0.6673611111111111,0,0,1,30,3,2
term226,0.6680555555555556,1,-1,2,40,2,3
term28,0.6729166666666666,1,1,1,50,2,3
term247,0.6743055555555556,2,0,2,40,1,4
term227,0.6749999999999999,-2,2,1,30,3,2
term22,0.6791666666666667,0,2,1,30,2,3
term28,0.6798611111111111,-1,-1,1,50,2,3
term251,0.6819444444444445,0,-1,2,50,3,3
term28,0.6833333333333332,2,2,1,50,2,3
term247,0.686111111111111,2,0,2,40,1,4
term27,0.6875,-1,0,1,50,2,3
term240,0.6895833333333333,1,-1,1,30,3,2
term260,0.6895833333333333,3,-3,2,30,2,3
term235,0.6895833333333333,2,3,2,50,2,3
term23,0.6902777777777778,-1,-3,2,30,2,2
term28,0.6909722222222222,-1,1,1,50,2,3
term231,0.6909722222222222,-2,2,2,40,1,4
term241,0.6909722222222222,1,3,1,30,2,3
term248,0.6923611111111111,0,2,1,40,2,3
term232,0.6923611111111111,0,0,2,50,3,3
term257,0.6923611111111111,-3,-2,1,30,4,2
term224,0.6923611111111111,2,-1,1,30,1,3
term229,0.6923611111111111,1,-2,2,30,2,3
term230,0.6923611111111111,0,0,1,30,3,2
term232,0.6923611111111111,0,0,2,50,3,3
term232,0.6930555555555555,0,0,2,50,3,3
term226,0.69375,-1,2,2,40,2,3
term238,0.69375,-4,-2,2,50,2,3
term249,0.69375,3,3,2,40,3,2
term25,0.6944444444444445,-1,0,2,40,2,2
term237,0.6944444444444445,1,1,1,40,2,3
term250,0.6944444444444445,1,2,1,30,2,2
term212,0.6951388888888889,-3,0,2,40,2,3
term217,0.6951388888888889,1,-1,1,50,3,1
term210,0.6965277777777777,0,-1,2,30,2,3
term211,0.6979166666666666,1,-1,2,50,2,3
term219,0.6986111111111111,-1,3,1,50,2,3
term234,0.7000000000000001,-1,1,2,40,2,3
term228,0.7020833333333334,0,0,1,40,2,3
term244,0.7027777777777778,0,0,1,50,2,3
term241,0.7062499999999999,1,-1,1,30,2,3
term218,0.7069444444444444,-1,1,1,50,2,2
term255,0.7076388888888889,0,-1,1,30,2,3
term26,0.7076388888888889,2,2,2,50,2,3
term258,0.7083333333333334,1,-2,2,30,2,3
term213,0.7097222222222223,0,0,2,50,2,3
term226,0.7104166666666667,1,2,2,40,2,3
term236,0.7104166666666667,0,0,2,50,2,3
term240,0.7111111111111111,-1,1,1,30,3,2
term28,0.7118055555555555,2,2,1,50,2,3
term227,0.7125,-4,0,1,30,3,2
term234,0.7145833333333332,1,0,2,40,2,3
term210,0.7152777777777778,1,0,2,30,2,3
term254,0.7152777777777778,3,2,2,20,2,3
term22,0.7152777777777778,1,1,1,30,2,3
term225,0.7159722222222222,2,-2,2,40,4,1
term216,0.7166666666666667,1,-2,2,20,2,3
term24,0.7166666666666667,3,0,1,50,2,3
term28,0.7222222222222222,1,0,1,50,2,3
term28,0.7298611111111111,0,1,1,50,2,3
term228,0.7305555555555556,0,0,1,40,2,3
term233,0.7312500000000001,-1,-1,1,30,2,3
term226,0.7340277777777778,-1,-1,2,40,2,3
term251,0.7347222222222222,2,-2,2,50,3,3
term256,0.7354166666666666,-2,-2,2,30,2,3
term23,0.7361111111111112,-2,-3,2,30,2,2
term28,0.7368055555555556,0,1,1,50,2,3
term255,0.7368055555555556,1,-2,1,30,2,3
term234,0.7395833333333334,-1,0,2,40,2,3
term230,0.7409722222222223,0,0,1,30,3,2
term226,0.7423611111111111,-1,2,2,40,2,3
term223,0.74375,1,2,1,30,2,3
term258,0.7444444444444445,0,-4,2,30,2,3
term220,0.7458333333333332,-2,2,1,50,3,2
term255,0.7465277777777778,1,-2,1,30,2,3
term214,0.75,4,-3,1,50,2,3
term28,0.75,-2,0,1,50,2,3
term214,0.75,3,-3,1,50,2,3
term248,0.751388888888889,0,2,1,40,2,3
term226,0.7527777777777778,-2,1,2,40,2,3
term240,0.7541666666666668,1,2,1,30,3,2
term234,0.7555555555555555,-2,1,2,40,2,3
term249,0.75625,-1,1,2,40,3,2
term216,0.7569444444444445,2,-3,2,20,2,3
term222,0.7576388888888889,4,-3,1,50,3,3
term28,0.7645833333333334,-1,1,1,50,2,3
term243,0.7680555555555556,3,-4,2,30,1,4
term236,0.7701388888888889,0,0,2,50,2,3
term230,0.7729166666666667,0,0,1,30,3,2
term234,0.7736111111111111,-1,1,2,40,2,3
term232,0.775,0,0,2,50,3,3
term226,0.7756944444444445,0,2,2,40,2,3
term28,0.779861111111111,-1,0,1,50,2,3
term241,0.78125,-2,2,1,30,2,3
term212,0.78125,-4,4,2,40,2,3
term254,0.782638888888889,2,2,2,20,2,3
term244,0.7847222222222222,1,1,1,50,2,3
term27,0.7847222222222222,-3,0,1,50,2,3
term248,0.7861111111111111,1,2,1,40,2,3
term27,0.7923611111111111,1,0,1,50,2,3
term25,0.7937500000000001,1,0,2,40,2,2
term211,0.7937500000000001,2,-2,2,50,2,3
term258,0.7944444444444444,-2,0,2,30,2,3
term235,0.7944444444444444,2,-2,2,50,2,3
term216,0.7944444444444444,2,-2,2,20,2,3
term226,0.7951388888888888,1,-1,2,40,2,3
term230,0.7951388888888888,0,0,1,30,3,2
term225,0.7951388888888888,3,-3,2,40,4,1
term240,0.7951388888888888,1,0,1,30,3,2
term229,0.7958333333333334,3,-2,2,30,2,3
term243,0.7965277777777778,3,-4,2,30,1,4
term234,0.7965277777777778,1,-1,2,40,2,3
term214,0.7972222222222222,3,-3,1,50,2,3
term212,0.7979166666666666,-4,4,2,40,2,3
term246,0.7979166666666666,-2,-2,1,30,2,2
term246,0.7979166666666666,-2,-1,1,30,2,2
term236,0.7979166666666666,0,0,2,50,2,3
term250,0.7979166666666666,3,2,1,30,2,2
term249,0.7986111111111112,0,-3,2,40,3,2
term220,0.7999999999999999,1,-1,1,50,3,2
term221,0.8006944444444444,0,0,2,50,3,2
term237,0.8006944444444444,-1,1,1,40,2,3
term23,0.8013888888888889,-2,-1,2,30,2,2
term245,0.8027777777777777,1,0,1,30,2,3
term228,0.8027777777777777,2,-2,1,40,2,3
term255,0.8027777777777777,1,-1,1,30,2,3
term241,0.8048611111111111,2,0,1,30,2,3
term28,0.8048611111111111,-1,0,1,50,2,3
term234,0.8055555555555555,-1,0,2,40,2,3
term213,0.8055555555555555,1,-2,2,50,2,3
term212,0.8076388888888889,1,-1,2,40,2,3
term227,0.8083333333333332,-3,-3,1,30,3,2
term224,0.8090277777777778,3,-1,1,30,1,3
term219,0.8090277777777778,2,1,1,50,2,3
term24,0.8097222222222222,3,0,1,50,2,3
term226,0.8104166666666667,2,-1,2,40,2,3
term28,0.8104166666666667,-2,0,1,50,2,3
term260,0.8131944444444444,3,3,2,30,2,3
term218,0.8131944444444444,-1,2,1,50,2,2
term251,0.8145833333333333,-2,2,2,50,3,3
term26,0.8173611111111111,1,2,2,50,2,3
term233,0.8180555555555555,1,1,1,30,2,3
term254,0.8180555555555555,2,0,2,20,2,3
term254,0.81875,2,-2,2,20,2,3
term251,0.8222222222222223,2,-2,2,50,3,3
term210,0.8250000000000001,0,1,2,30,2,3
term226,0.8277777777777778,2,0,2,40,2,3
term231,0.8277777777777778,2,1,2,40,1,4
term250,0.8298611111111112,1,2,1,30,2,2
term240,0.8298611111111112,2,-2,1,30,3,2
term217,0.8305555555555556,2,-2,1,50,3,1
term230,0.8312499999999999,0,0,1,30,3,2
term234,0.8326388888888889,1,0,2,40,2,3
term248,0.8333333333333334,-3,2,1,40,2,3
term228,0.8333333333333334,3,-3,1,40,2,3
term27,0.8340277777777777,-2,1,1,50,2,3
term213,0.8347222222222223,0,-1,2,50,2,3
term245,0.8354166666666667,-1,1,1,30,2,3
term243,0.8375,3,-4,2,30,1,4
term26,0.8375,1,-1,2,50,2,3
term222,0.8395833333333332,3,-2,1,50,3,3
term259,0.8395833333333332,-1,1,2,50,2,3
term228,0.8402777777777778,3,-3,1,40,2,3
term222,0.8409722222222222,3,-3,1,50,3,3
term238,0.8416666666666667,2,-1,2,50,2,3
term231,0.842361111111111,-2,-2,2,40,1,4
term244,0.8465277777777778,0,0,1,50,2,3
term216,0.8479166666666668,3,-1,2,20,2,3
term223,0.8493055555555555,2,2,1,30,2,3
term236,0.8527777777777777,0,0,2,50,2,3
term27,0.8534722222222223,-2,2,1,50,2,3
term222,0.8590277777777778,-4,3,1,50,3,3
term250,0.8590277777777778,2,2,1,30,2,2
term246,0.8680555555555555,-3,2,1,30,2,2
term232,0.8743055555555556,0,0,2,50,3,3
term227,0.8756944444444444,-4,4,1,30,3,2
term220,0.8784722222222222,3,-2,1,50,3,2
term238,0.8888888888888888,3,-2,2,50,2,3
term257,0.8993055555555555,-2,-3,1,30,4,2
term246,0.9034722222222222,-2,-2,1,30,2,2
term238,0.9486111111111111,3,-2,2,50,2,3
term24,0.96875,3,-3,1,50,2,3
term257,0.9840277777777778,3,-3,1,30,4,2
term257,0.0,2,1,1,30,4,2
term257,0.0062499999999999995,-2,-1,1,30,4,2
term222,0.28611111111111115,3,-2,1,50,3,3
term243,0.3090277777777778,3,-3,2,30,1,4
term27,0.3090277777777778,3,-2,1,50,2,3
term222,0.30972222222222223,3,-2,1,50,3,3
term244,0.32083333333333336,0,0,1,50,2,3
term211,0.3333333333333333,1,1,2,50,2,3
term236,0.3340277777777778,0,0,2,50,2,3
term244,0.33888888888888885,0,1,1,50,2,3
term213,0.33958333333333335,0,0,2,50,2,3
term227,0.34930555555555554,-1,1,1,30,3,2
term212,0.3625,-4,1,2,40,2,3
term229,0.36319444444444443,-3,0,2,30,2,3
term27,0.3645833333333333,3,-2,1,50,2,3
term216,0.3666666666666667,-2,2,2,20,2,3
term222,0.3666666666666667,3,-2,1,50,3,3
term232,0.3666666666666667,0,0,2,50,3,3
term21,0.3673611111111111,1,-2,1,30,2,3
term228,0.3680555555555556,-1,2,1,40,2,3
term25,0.36944444444444446,0,0,2,40,2,2
term28,0.37222222222222223,-1,1,1,50,2,3
term213,0.3729166666666666,0,0,2,50,2,3
term24,0.3736111111111111,1,0,1,50,2,3
term222,0.375,3,-2,1,50,3,3
term251,0.375,0,1,2,50,3,3
term226,0.375,1,2,2,40,2,3
term240,0.375,0,1,1,30,3,2
term241,0.375,3,1,1,30,2,3
term26,0.3756944444444445,1,-1,2,50,2,3
term28,0.3756944444444445,-1,2,1,50,2,3
term219,0.3756944444444445,-1,2,1,50,2,3
term238,0.3756944444444445,2,2,2,50,2,3
term235,0.3763888888888889,2,2,2,50,2,3
term21,0.37777777777777777,1,-3,1,30,2,3
term28,0.37847222222222227,-2,0,1,50,2,3
term217,0.37916666666666665,-3,-2,1,50,3,1
term237,0.37916666666666665,0,2,1,40,2,3
term230,0.37916666666666665,0,0,1,30,3,2
term250,0.37986111111111115,2,1,1,30,2,2
term218,0.38055555555555554,0,-1,1,50,2,2
term223,0.38055555555555554,0,-2,1,30,2,3
term258,0.3819444444444444,3,2,2,30,2,3
term211,0.3826388888888889,1,1,2,50,2,3
term220,0.3826388888888889,2,-2,1,50,3,2
term220,0.3826388888888889,2,-2,1,50,3,2
term243,0.3840277777777778,3,-4,2,30,1,4
term21,0.3840277777777778,2,1,1,30,2,3
term260,0.3847222222222222,-3,-3,2,30,2,3
term214,0.3854166666666667,4,-3,1,50,2,3
term23,0.3875,-3,-3,2,30,2,2
term233,0.38819444444444445,1,2,1,30,2,3
term228,0.3902777777777778,0,3,1,40,2,3
term221,0.3909722222222222,0,0,2,50,3,2
term249,0.39305555555555555,2,2,2,40,3,2
term250,0.39305555555555555,-1,-1,1,30,2,2
term28,0.39375,-1,0,1,50,2,3
term226,0.3965277777777778,2,2,2,40,2,3
term245,0.39999999999999997,-1,2,1,30,2,3
term229,0.40138888888888885,-2,0,2,30,2,3
term231,0.40277777777777773,2,1,2,40,1,4
term236,0.4048611111111111,0,0,2,50,2,3
term240,0.4055555555555555,1,0,1,30,3,2
term241,0.4055555555555555,3,2,1,30,2,3
term211,0.4076388888888889,-2,2,2,50,2,3
term28,0.4083333333333334,1,1,1,50,2,3
term251,0.4083333333333334,0,-1,2,50,3,3
term254,0.41111111111111115,0,0,2,20,2,3
term226,0.41111111111111115,-2,1,2,40,2,3
term236,0.41180555555555554,0,0,2,50,2,3
term252,0.41250000000000003,-4,3,1,50,3,4
term21,0.4152777777777778,1,-3,1,30,2,3
term28,0.4173611111111111,0,2,1,50,2,3
term27,0.41805555555555557,-3,0,1,50,2,3
term219,0.4222222222222222,-1,1,1,50,2,3
term28,0.42430555555555555,-1,0,1,50,2,3
term21,0.425,3,1,1,30,2,3
term258,0.42569444444444443,1,-3,2,30,2,3
term244,0.42569444444444443,0,0,1,50,2,3
term27,0.4305555555555556,-2,0,1,50,2,3
term214,0.43124999999999997,3,-3,1,50,2,3
term231,0.43194444444444446,1,-2,2,40,1,4
term260,0.43263888888888885,-3,3,2,30,2,3
term251,0.43472222222222223,-1,-1,2,50,3,3
term230,0.4361111111111111,-2,0,1,30,3,2
term28,0.4368055555555555,0,1,1,50,2,3
term240,0.4381944444444445,0,2,1,30,3,2
